ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.mopak-o-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl11/mopak/*.mopak.log,7199,9,31,7168,GA01SUMO-SBD11-01-MOPAK0000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl11/dosta1/*.dosta1.log,312,1,3,309,GA01SUMO-SBD11-04-DOSTAD000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl11/spkir1/*.spkir1.log,312,1,1,311,GA01SUMO-SBD11-05-SPKIRB000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.metbk-a-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl11/metbk1/*.metbk*.log,311,1,3,308,GA01SUMO-SBD11-06-METBKA000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl11/nutnr1/*.nutnr*.log,308,1,13,295,GA01SUMO-SBD11-08-NUTNRB000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl12/optaa1/*.optaa*.log,7093,9,38,7055,GA01SUMO-SBD12-01-OPTAAD000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl12/flort1/*.flort*.log,310,1,10,300,GA01SUMO-SBD12-02-FLORTD000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.pco2a-a-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl12/pco2a/*.pco2a.log,311,1,8,303,GA01SUMO-SBD12-04-PCO2AA000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.wavss-a-dcl-full_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl12/wavss/*.wavss.log,311,1,2,309,GA01SUMO-SBD12-05-WAVSSA000,telemetered,Available,Unable to parse files,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.metbk-a-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl12/metbk2/*.metbk*.log,311,1,6,305,GA01SUMO-SBD12-06-METBKA000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/optaa2/*.optaa*.log,7075,9,18,7057,GA01SUMO-RID16-01-OPTAAD000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/flort2/*.flort*.log,277,0,4,273,GA01SUMO-RID16-02-FLORTD000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/ctdbp/*.ctdbp.log,197,0,10,187,GA01SUMO-RID16-03-CTDBPF000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/velpt/*.velpt.log,185,0,11,174,GA01SUMO-RID16-04-VELPTA000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/pco2w/*.pco2w.log,294,1,14,280,GA01SUMO-RID16-05-PCO2WB000,telemetered,Available,,NaN
GA01SUMO_D00003_ingest.csv,GA01SUMO,003,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/dosta2/*.dosta2.log,305,1,4,301,GA01SUMO-RID16-06-DOSTAD000,telemetered,Available,,NaN
