reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GA01SUMO-RID16-00-DCLENG000,recovered_host,Engineering,GA01SUMO_R00001_ingest.csv,GA01SUMO,1,Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00001/cg_data/dcl16/syslog*/*syslog*.log,263,0,0,263,R00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,OL000018,-42.92283,-42.45583,,12,5181,
GA01SUMO-RID16-00-DCLENG000,recovered_host,Engineering,GA01SUMO_R00002_ingest.csv,GA01SUMO,2,Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl16/syslog/*syslog.log,393,0,0,393,R00002,Available,,,NBP-15-10,,,NBP16-09,,1,2015-11-14T21:06:00,2016-11-08T10:10:00,CGMGA-01SUMO-00002,,OL000101,-42.9246,-42.58668,,12,5188,
GA01SUMO-RID16-00-DCLENG000,telemetered,Engineering,GA01SUMO_D00001_ingest.csv,GA01SUMO,1,Ingest.cg-dcl-eng-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00001/cg_data/dcl16/syslog/*syslog*.log,295,0,0,295,D00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,OL000018,-42.92283,-42.45583,,12,5181,
GA01SUMO-RID16-00-DCLENG000,telemetered,Engineering,GA01SUMO_D00002_ingest.csv,GA01SUMO,2,Ingest.cg-dcl-eng-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00002/cg_data/dcl16/syslog/*syslog.log,392,0,0,392,D00002,Available,,,NBP-15-10,,,NBP16-09,,1,2015-11-14T21:06:00,2016-11-08T10:10:00,CGMGA-01SUMO-00002,,OL000101,-42.9246,-42.58668,,12,5188,
GA01SUMO-RID16-00-DCLENG000,telemetered,Engineering,GA01SUMO_D00003_ingest.csv,GA01SUMO,3,Ingest.cg-dcl-eng-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/syslog/*syslog.log,305,1,0,305,D00003,Available,,,NBP16-09,,,,,1,2016-10-27T01:47:00,2017-07-20T00:00:00,CGMGA-01SUMO-00003,,CGCON-NDCL16-00012,-42.9204,-42.44093167,,12,5175,deployment_depth placeholder: design depth
GA01SUMO-RID16-01-OPTAAD000,recovered_host,Science,GA01SUMO_R00001_ingest.csv,GA01SUMO,1,Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00001/cg_data/dcl16/OPTAA*/*.optaa*.log,6242,0,7,6235,R00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,CGINS-OPTAAD-00209,-42.92283,-42.45583,,12,5181,
GA01SUMO-RID16-01-OPTAAD000,recovered_host,Science,GA01SUMO_R00002_ingest.csv,GA01SUMO,2,Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl16/optaa2/*.optaa2.log,9815,0,704,9111,R00002,Available,,,NBP-15-10,,,NBP16-09,,1,2015-11-14T21:06:00,2016-11-08T10:10:00,CGMGA-01SUMO-00002,,CGINS-OPTAAD-00218,-42.9246,-42.58668,,12,5188,
GA01SUMO-RID16-01-OPTAAD000,telemetered,Science,GA01SUMO_D00001_ingest.csv,GA01SUMO,1,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00001/cg_data/dcl16/optaa2/*.optaa*.log,6298,0,32,6266,D00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,CGINS-OPTAAD-00209,-42.92283,-42.45583,,12,5181,
GA01SUMO-RID16-01-OPTAAD000,telemetered,Science,GA01SUMO_D00002_ingest.csv,GA01SUMO,2,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00002/cg_data/dcl16/optaa2/*.optaa*.log,9813,0,702,9111,D00002,Available,,,NBP-15-10,,,NBP16-09,,1,2015-11-14T21:06:00,2016-11-08T10:10:00,CGMGA-01SUMO-00002,,CGINS-OPTAAD-00218,-42.9246,-42.58668,,12,5188,
GA01SUMO-RID16-01-OPTAAD000,telemetered,Science,GA01SUMO_D00003_ingest.csv,GA01SUMO,3,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00003/cg_data/dcl16/optaa2/*.optaa*.log,7075,9,18,7057,D00003,Available,,,NBP16-09,,,,,1,2016-10-27T01:47:00,2017-07-20T00:00:00,CGMGA-01SUMO-00003,,CGINS-OPTAAD-00193,-42.9204,-42.44093167,,12,5175,deployment_depth placeholder: design depth
GA01SUMO-RID16-02-FLORTD000,recovered_host,Science,GA01SUMO_R00001_ingest.csv,GA01SUMO,1,Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00001/cg_data/dcl16/FLORT*/*.flort2.log,265,0,0,265,R00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,CGINS-FLORTD-01214,-42.92283,-42.45583,,12,5181,
GA01SUMO-RID16-02-FLORTD000,recovered_host,Science,GA01SUMO_R00002_ingest.csv,GA01SUMO,2,Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl16/flort2/*.flort2.log,391,0,7,384,R00002,Available,,,NBP-15-10,,,NBP16-09,,1,2015-11-14T21:06:00,2016-11-08T10:10:00,CGMGA-01SUMO-00002,,CGINS-FLORTD-01317,-42.9246,-42.58668,,12,5188,
GA01SUMO-RID16-02-FLORTD000,telemetered,Science,GA01SUMO_D00001_ingest.csv,GA01SUMO,1,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GA01SUMO/D00001/cg_data/dcl16/flort2/*.flort*.log,290,0,9,281,D00001,Available,,,AT-26-30,,,NBP-15-10,,1,2015-03-15T21:25:00,2015-11-26T10:08:00,CGMGA-01SUMO-00001,,CGINS-FLORTD-01214,-42.92283,-42.45583,,12,5181,
