ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.mopak-o-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/mopak/*.mopak.log,8718,0,3,8715,GA01SUMO-SBD11-01-MOPAK0000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/metbk1/*.metbk1.log,371,0,0,371,GA01SUMO-SBD11-06-METBKA000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/dosta1/*.dosta1.log,371,0,0,371,GA01SUMO-SBD11-04-DOSTAD000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/spkir1/*.spkir1.log,371,0,0,371,GA01SUMO-SBD11-05-SPKIRB000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/instruments/dcl11/NUTNR_sn276/*.DAT,382,0,0,382,GA01SUMO-SBD11-08-NUTNRB000,recovered_inst,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/nutnr1/*nutnr1.log,342,0,1,341,GA01SUMO-SBD11-08-NUTNRB000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl11/hyd1/*hyd1.log,370,0,0,370,GA01SUMO-SBD11-03-HYDGN0000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl12/metbk2/*.metbk2.log,369,0,10,359,GA01SUMO-SBD12-06-METBKA000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.pco2a-a-dcl_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl12/pco2a/*.pco2a.log,368,0,10,358,GA01SUMO-SBD12-04-PCO2AA000,recovered_host,Available,,NaN
GA01SUMO_R00002_ingest.csv,GA01SUMO,002,Ingest.wavss-a-dcl-full_recovered,/omc_data/whoi/OMC/GA01SUMO/R00002/cg_data/dcl12/wavss/*.wavss.log,369,0,10,359,GA01SUMO-SBD12-05-WAVSSA000,recovered_host,Available,,NaN
