reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GA05MOAS-PG578-00-ENG000000,recovered_host,Engineering,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-00-ENG000000,telemetered,Engineering,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGCON-GLDRGP-00578,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-01-CTDGVM000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-01-CTDGVM000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-CTDGVM-09297,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-02-DOSTAM000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-02-DOSTAM000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-DOSTAM-00494,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-03-FLORTM000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-03-FLORTM000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-FLORTM-04091,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-04-FLORTO000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-04-FLORTO000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,#Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,No parser,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-FLORTO-01344,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-05-NUTNRM000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-05-NUTNRM000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.nutnr-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-NUTNRM-00710,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
GA05MOAS-PG578-06-PARADM000,recovered_host,Science,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GA05MOAS-PG578-06-PARADM000,telemetered,Science,GA05MOAS-PG578_D00001_ingest.csv,GA05MOAS,1.0,Ingest.parad-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-PG578/D00001/merged-from-glider/ga_*.mrg,1320.0,0.0,0.0,1320.0,D00001,Available,,,NBP16-09,,,,,1.0,2016-11-01T01:58:00,,CGVGA-05MOAS-00000,CGVEH-GLDRGP-00578,CGINS-PARADM-50210,-42.49967,-41.863,,,,"biofouling- too heavy to surface, not looking so good."
