reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI05MOAS-PG564-00-ENG000000,recovered_host,Engineering,GI05MOAS-PG564_R00001_ingest.csv,GI05MOAS,1,#Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/GI05MOAS-PG564/R00001/merged/gi*.mrg,0,0,0,0,R00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGCON-GLDRGP-00564,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-00-ENG000000,telemetered,Engineering,GI05MOAS-PG564_D00001_ingest.csv,GI05MOAS,1,#Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,0,0,0,0,D00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGCON-GLDRGP-00564,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-01-CTDGVM000,recovered_host,Science,GI05MOAS-PG564_R00001_ingest.csv,GI05MOAS,1,#Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/GI05MOAS-PG564/R00001/merged/gi*.mrg,0,0,0,0,R00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-CTDGVM-09286,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-01-CTDGVM000,telemetered,Science,GI05MOAS-PG564_D00001_ingest.csv,GI05MOAS,1,#Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,0,0,0,0,D00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-CTDGVM-09286,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-02-DOSTAM000,recovered_host,Science,GI05MOAS-PG564_R00001_ingest.csv,GI05MOAS,1,#Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/GI05MOAS-PG564/R00001/merged/gi*.mrg,0,0,0,0,R00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-DOSTAM-00432,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-02-DOSTAM000,telemetered,Science,GI05MOAS-PG564_D00001_ingest.csv,GI05MOAS,1,#Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,0,0,0,0,D00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-DOSTAM-00432,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-03-FLORTM000,recovered_host,Science,GI05MOAS-PG564_R00001_ingest.csv,GI05MOAS,1,#Ingest.flort-m-glider_recovered,/omc_data/whoi/OMC/GI05MOAS-PG564/R00001/merged/gi*.mrg,0,0,0,0,R00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-FLORTM-03814,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-03-FLORTM000,telemetered,Science,GI05MOAS-PG564_D00001_ingest.csv,GI05MOAS,1,#Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,0,0,0,0,D00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-FLORTM-03814,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-04-FLORTO000,recovered_host,Science,GI05MOAS-PG564_R00001_ingest.csv,GI05MOAS,1,#Ingest.flort-o-glider_recovered,/omc_data/whoi/OMC/GI05MOAS-PG564/R00001/merged/gi*.mrg,0,0,0,0,R00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-FLORTO-01331,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
GI05MOAS-PG564-04-FLORTO000,telemetered,Science,GI05MOAS-PG564_D00001_ingest.csv,GI05MOAS,1,#Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,0,0,0,0,D00001,Missing,Glider leaked. No data expected,,AR-07-01,,,AR-07-01,,1,2016-07-09T13:13:00,2016-07-11T17:04:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00564,CGINS-FLORTO-01331,59.86393,-39.12403,,,,leaked in front compartment and recovered on same cruise
