ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.mopak-o-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/MOPAK*/*.mopak.log,7004,0,7,6997,GI01SUMO-SBD11-01-MOPAK0000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/Hydrogen_sn/*hyd1.log,256,0,4,252,GI01SUMO-SBD11-03-HYDGN0000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/METBK-Log_snLGR021/*.metbk1.log,188,0,7,181,GI01SUMO-SBD11-06-METBKA000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/DOSTA_sn456/*.dosta1.log,198,0,4,194,GI01SUMO-SBD11-04-DOSTAD000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/SPKIR_sn288/*.spkir1.log,198,0,4,194,GI01SUMO-SBD11-05-SPKIRB000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/NUTNR_sn274/*.nutnr1.log,200,0,6,194,GI01SUMO-SBD11-08-NUTNRB000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/NUTNR_sn274/*.DAT,199,0,0,199,GI01SUMO-SBD11-08-NUTNRB000,recovered_inst,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl12/METBK-Log_snLGR019/*.metbk2.log,261,0,2,259,GI01SUMO-SBD12-06-METBKA000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.pco2a-a-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl12/PCO2A*/*.pco2a.log,231,0,3,228,GI01SUMO-SBD12-04-PCO2AA000,recovered_host,Available,,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.wavss-a-dcl-full_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl12/WAVSS_snTAS05321/*.wavss.log,237,0,2,235,GI01SUMO-SBD12-05-WAVSSA000,recovered_host,Available,Unable to parse files,NaN
GI01SUMO_R00002_ingest.csv,GI01SUMO,002,Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl12/OPTAA_sn242/*.optaa1.log,4345,0,19,4326,GI01SUMO-SBD12-01-OPTAAD000,recovered_host,Available,,NaN
