ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,# Ingest.mopak-o-dcl_telemetered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI01SUMO-SBD11-01-MOPAK0000,telemetered,,No data present,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.hyd-o-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl11/hyd*/*hyd*.log,293,0,4,289,GI01SUMO-SBD11-03-HYDGN0000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl11/dosta*/*dosta*.log,235,0,4,231,GI01SUMO-SBD11-04-DOSTAD000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl11/spkir*/*spkir*.log,222,0,4,218,GI01SUMO-SBD11-05-SPKIRB000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.metbk-a-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl11/metbk*/*metbk*.log,223,0,7,216,GI01SUMO-SBD11-06-METBKA000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl11/nutnr*/*nutnr*.log,219,0,6,213,GI01SUMO-SBD11-08-NUTNRB000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.optaa-dj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl12/optaa*/*optaa*.log,4414,0,34,4380,GI01SUMO-SBD12-01-OPTAAD000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl12/flort*/*flort*.log,248,0,13,235,GI01SUMO-SBD12-02-FLORTD000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.hyd-o-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl12/hyd*/*hyd*.log,280,0,4,276,GI01SUMO-SBD12-03-HYDGN0000,telemetered,Available,,NaN
GI01SUMO_D00002_ingest.csv,GI01SUMO,002,Ingest.pco2a-a-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl12/pco2a*/*pco2a*.log,251,0,5,246,GI01SUMO-SBD12-04-PCO2AA000,telemetered,Available,,NaN
