ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*flort*.dat,39,0,30,9,GA03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*phsen*.dat,26,0,22,4,GA03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*dosta*.dat,38,0,25,13,GA03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*adcps*.dat,40,0,5,35,GA03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,GA03FLMA-RIM01-02-CTDMOG000,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*status_1398901.dat,29,0,28,1,GA03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GA03FLMA_D00001_ingest.csv,GA03FLMA,001,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*status_1399501.dat,28,0,27,1,GA03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*flort*.dat,1,0,1,0,GA03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*phsen*.dat,1,0,0,1,GA03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*dosta*.dat,1,0,1,0,GA03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*adcps*.dat,1,0,0,1,GA03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,GA03FLMA-RIM01-02-CTDMOG000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*status_1487501.dat,1,0,1,0,GA03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GA03FLMA_D00002_ingest.csv,GA03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*status_1487901.dat,1,0,1,0,GA03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*flort*.dat,0,0,0,0,GA03FLMA-RIS01-05-FLORTD000,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*phsen*.dat,0,0,0,0,GA03FLMA-RIS01-04-PHSENF000,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*dosta*.dat,0,0,0,0,GA03FLMA-RIS01-03-DOSTAD000,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*adcps*.dat,0,0,0,0,GA03FLMA-RIM01-02-ADCPSL003,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,GA03FLMA-RIM01-02-CTDMOG000,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*status_1487501.dat,0,0,0,0,GA03FLMA-RIS01-00-SIOENG000,telemetered,Missing,No data on server,NaN
GA03FLMA_D00003_ingest.csv,GA03FLMA,003,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*status_1487901.dat,0,0,0,0,GA03FLMA-RIM01-00-SIOENG000,telemetered,Missing,No data on server,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/ADCPS_sn20503/*.000,1,0,0,1,GA03FLMA-RIM01-02-ADCPSL003,recovered_inst,Available,,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,#Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/ADCPS_sn20503/ADC*.DAT,0,0,0,0,GA03FLMA-RIM01-02-ADCPSL003,recovered_host,Missing,Data not expected,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/DOSTA_sn428/DOS*.DAT,244,0,0,244,GA03FLMA-RIS01-03-DOSTAD000,recovered_host,Available,,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/FLORD_sn1215/FLO*.DAT,244,0,0,244,GA03FLMA-RIS01-05-FLORTD000,recovered_host,Available,,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/PHSEN_snP0141/SAMI*.txt,1,0,0,1,GA03FLMA-RIS01-04-PHSENF000,recovered_inst,Available,,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,#Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/PHSEN_snP0141/PHS*.DAT,0,0,0,0,GA03FLMA-RIS01-04-PHSENF000,recovered_host,Missing,Data not expected,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12401/*.hex,1,0,0,1,GA03FLMA-RIM01-02-CTDMOG040,recovered_inst,Available,29,NaN
GA03FLMA_R00001_ingest.csv,GA03FLMA,001,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12584/*.hex,1,0,0,1,GA03FLMA-RIM01-02-CTDMOG041,recovered_inst,Available,39,NaN
