reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GP05MOAS-PG514-00-ENG000000,recovered_host,Engineering,GP05MOAS-PG514_R00002_ingest.csv,GP05MOAS,2,Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG514/R00002/merged/gp_*.mrg,552,0,0,552,R00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGCON-GLDRGP-00514,50.16692,-144.5453,,,,
GP05MOAS-PG514-00-ENG000000,telemetered,Engineering,GP05MOAS-PG514_D00002_ingest.csv,GP05MOAS,2,Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG514/D00002/merged-from-glider/gp_*.mrg,860,0,0,860,D00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGCON-GLDRGP-00514,50.16692,-144.5453,,,,
GP05MOAS-PG514-01-CTDGVM000,recovered_host,Science,GP05MOAS-PG514_R00002_ingest.csv,GP05MOAS,2,Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG514/R00002/merged/gp_*.mrg,552,0,0,552,R00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-CTDGVM-09230,50.16692,-144.5453,,,,
GP05MOAS-PG514-01-CTDGVM000,telemetered,Science,GP05MOAS-PG514_D00002_ingest.csv,GP05MOAS,2,Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG514/D00002/merged-from-glider/gp_*.mrg,860,0,0,860,D00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-CTDGVM-09230,50.16692,-144.5453,,,,
GP05MOAS-PG514-02-DOSTAM000,recovered_host,Science,GP05MOAS-PG514_R00002_ingest.csv,GP05MOAS,2,Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG514/R00002/merged/gp_*.mrg,552,0,0,552,R00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-DOSTAM-00361,50.16692,-144.5453,,,,
GP05MOAS-PG514-02-DOSTAM000,telemetered,Science,GP05MOAS-PG514_D00002_ingest.csv,GP05MOAS,2,Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG514/D00002/merged-from-glider/gp_*.mrg,860,0,0,860,D00002,Available,,,TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-DOSTAM-00361,50.16692,-144.5453,,,,
GP05MOAS-PG514-03-FLORTM000,recovered_host,Science,GP05MOAS-PG514_R00002_ingest.csv,GP05MOAS,2,Ingest.flort-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG514/R00002/merged/gp_*.mrg,552,0,0,552,R00002,Available,,,#TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,,,need UIDs
GP05MOAS-PG514-03-FLORTM000,telemetered,Science,GP05MOAS-PG514_D00002_ingest.csv,GP05MOAS,2,#Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG514/D00002/merged-from-glider/gp_*.mrg,860,0,0,860,D00002,Not Expected,Not configured properly for telemetry,,#TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,,,need UIDs
GP05MOAS-PG514-04-FLORTO000,recovered_host,Science,GP05MOAS-PG514_R00002_ingest.csv,GP05MOAS,2,#Ingest.flort-o-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG514/R00002/merged/gp_*.mrg,552,0,0,552,R00002,Pending,No parser,,#TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,,,need UIDs
GP05MOAS-PG514-04-FLORTO000,telemetered,Science,GP05MOAS-PG514_D00002_ingest.csv,GP05MOAS,2,#Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG514/D00002/merged-from-glider/gp_*.mrg,860,0,0,860,D00002,Not Expected,Not configured properly for telemetry. No parser,,#TN-323,,,,,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,,,need UIDs
