ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*flort*.dat,58,0,55,3,GI03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*phsen*.dat,54,0,49,5,GI03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*dosta*.dat,58,0,52,6,GI03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*adcps*.dat,58,0,44,14,GI03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*ctdmo*.dat,58,0,47,11,GI03FLMA-RIM01-02-CTDMOG000,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH000,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH700,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH400,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH100,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB000,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB700,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB400,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB100,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*status_1328001.dat,10,0,9,1,GI03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_D00001_ingest.csv,GI03FLMA,001,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00001/*status_1328601.dat,9,0,8,1,GI03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*flort*.dat,49,0,37,12,GI03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*phsen*.dat,34,0,26,8,GI03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*dosta*.dat,50,0,33,17,GI03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*adcps*.dat,49,0,5,44,GI03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*ctdmo*.dat,49,0,15,34,GI03FLMA-RIM01-02-CTDMOG000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH000,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH700,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH400,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH100,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB000,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB700,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB400,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,# Ingest.velpt-ab-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*VEL*.DAT,0,0,0,0,GI03FLMA-RI000-00-VELPTB100,telemetered,Missing,Does not telemeter data,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*status_1237201.dat,37,0,36,1,GI03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_D00002_ingest.csv,GI03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00002/*status_1399301.dat,37,0,37,0,GI03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*flort*.dat,37,0,28,9,GI03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*phsen*.dat,28,0,24,4,GI03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*dosta*.dat,37,0,21,16,GI03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*adcps*.dat,60,0,11,49,GI03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*ctdmo*.dat,60,0,16,44,GI03FLMA-RIM01-02-CTDMOG000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH000,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH700,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH400,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-CTDMOH100,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-VELPTB000,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-VELPTB700,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-VELPTB400,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GI03FLMA-RI000-00-VELPTB100,telemetered,,Does not telemeter data,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*status_1327801.dat,27,0,26,1,GI03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_D00003_ingest.csv,GI03FLMA,003,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/D00003/*status_1327901.dat,51,0,50,1,GI03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GI03FLMA_R00001_ingest.csv,GI03FLMA,001,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/ADCPS-L_sn20503/*.000,1,0,0,1,GI03FLMA-RIM01-02-ADCPSL003,recovered_inst,Available,,NaN
GI03FLMA_R00001_ingest.csv,GI03FLMA,001,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/ADCPS-L_sn20503/ADC*.DAT,341,0,0,341,GI03FLMA-RIM01-02-ADCPSL003,recovered_host,Available,,NaN
