ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.flord-l-wfp-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399421.dat,1,0,0,1,GA02HYPM-WFP02-01-FLORDL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.dosta-ln-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399421.dat,1,0,0,1,GA02HYPM-WFP02-03-DOSTAL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.ctdpf-ckl-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.wc_wfp_1399421.dat,1,0,0,1,GA02HYPM-WFP02-04-CTDPFL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.vel3d-l-wfp-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.wa_wfp_1399421.dat,1,0,0,1,GA02HYPM-WFP02-05-VEL3DL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.flord-l-wfp-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399422.dat,1,0,0,1,GA02HYPM-WFP03-01-FLORDL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.dosta-ln-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399422.dat,1,0,0,1,GA02HYPM-WFP03-03-DOSTAL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.ctdpf-ckl-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.wc_wfp_1399422.dat,2,0,1,1,GA02HYPM-WFP03-04-CTDPFL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.vel3d-l-wfp-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.wa_wfp_1399422.dat,2,0,0,2,GA02HYPM-WFP03-05-VEL3DL000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*ctdmo*.dat,2,0,1,1,GA02HYPM-RIM01-02-CTDMOG039,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/node*p1_*.status_*.dat,2,0,1,1,GA02HYPM-RIM01-00-SIOENG000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.wfp-eng-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399422.dat,1,0,0,1,GA02HYPM-WFP03-00-WFPENG000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,Ingest.wfp-eng-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00001/*.we_wfp_1399421.dat,1,0,0,1,GA02HYPM-WFP02-00-WFPENG000,telemetered,Available,,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GA02HYPM-MPM01-02-ZPLSGA009,telemetered,,Not installed,NaN
GA02HYPM_D00001_ingest.csv,GA02HYPM,001,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,GA02HYPM-MPM01-02-ZPLSGA010,telemetered,,Not installed,NaN
GA02HYPM_D00002_ingest.csv,GA02HYPM,002,#Ingest.flord-l-wfp-sio_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00002/*.we_wfp_1399421.dat,0,0,0,0,GA02HYPM-WFP02-01-FLORDL000,telemetered,Missing,Data not expected - glider not available to send data,NaN
GA02HYPM_D00002_ingest.csv,GA02HYPM,002,#Ingest.dosta-ln-wfp-sio-mule_telemetered,/omc_data/whoi/OMC/GA02HYPM/D00002/*.we_wfp_1399421.dat,0,0,0,0,GA02HYPM-WFP02-03-DOSTAL000,telemetered,Missing,Data not expected - glider not available to send data,NaN
