ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,reference_designator,data_source,Automated_status,status,notes
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*adcps*.dat,0,0,0,0,GP03FLMA-RIM01-02-ADCPSL003,telemetered,Missing,,NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*ctdmo*.dat,0,0,0,0,GP03FLMA-RIM01-02-CTDMOG000,telemetered,Missing,"This reference designator serves as a template. The parser will overwrite the last two characters with the inductive modem ID for each instrument. If the ID is 49 or greater, the CTDMOG will be changed to CTDMOH.",NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*dosta*.dat,0,0,0,0,GP03FLMA-RIS01-03-DOSTAD000,telemetered,Missing,,NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*flort*.dat,0,0,0,0,GP03FLMA-RIS01-05-FLORTD000,telemetered,Missing,,NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*phsen*.dat,0,0,0,0,GP03FLMA-RIS01-04-PHSENF000,telemetered,Missing,,NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*status_xxxxxxx.dat,0,0,0,0,GP03FLMA-RIM01-00-SIOENG000,telemetered,Missing,,NaN
GP03FLMA_D00001_ingest.csv,GP03FLMA,001,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00001/*status_xxxxxxx.dat,0,0,0,0,GP03FLMA-RIS01-00-SIOENG000,telemetered,Missing,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*adcps_*.dat,3,0,1,2,GP03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*ctdmo_*.dat,3,0,1,2,GP03FLMA-RIM01-02-CTDMOG000,telemetered,Available,"This reference designator serves as a template. The parser will overwrite the last two characters with the inductive modem ID for each instrument. If the ID is 49 or greater, the CTDMOG will be changed to CTDMOH.",NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*dosta_*.dat,3,0,1,2,GP03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*flort_*.dat,3,0,1,2,GP03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*phsen_*.dat,2,0,0,2,GP03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*status_1327801.dat,2,0,1,1,GP03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GP03FLMA_D00002_ingest.csv,GP03FLMA,002,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00002/*status_1327901.dat,3,0,2,1,GP03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*adcps_*.dat,251,0,43,208,GP03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*ctdmo_*.dat,257,0,66,191,GP03FLMA-RIM01-02-CTDMOG000,telemetered,Available,"This reference designator serves as a template. The parser will overwrite the last two characters with the inductive modem ID for each instrument. If the ID is 49 or greater, the CTDMOG will be changed to CTDMOH.",NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*dosta_*.dat,247,0,167,80,GP03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*flort_*.dat,246,0,205,41,GP03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*phsen_*.dat,183,0,166,17,GP03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*status_1236801.dat,184,0,183,1,GP03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GP03FLMA_D00003_ingest.csv,GP03FLMA,003,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00003/*status_1236501.dat,174,0,174,0,GP03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*adcps_*.dat,20,0,15,5,GP03FLMA-RIM01-02-ADCPSL003,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*ctdmo_*.dat,21,0,18,3,GP03FLMA-RIM01-02-CTDMOG000,telemetered,Available,This reference designator serves as a template,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*dosta*.dat,16,0,12,4,GP03FLMA-RIS01-03-DOSTAD000,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*flort_*.dat,15,0,12,3,GP03FLMA-RIS01-05-FLORTD000,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*phsen_*.dat,2,0,2,0,GP03FLMA-RIS01-04-PHSENF000,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*status_1327701.dat,11,0,11,0,GP03FLMA-RIM01-00-SIOENG000,telemetered,Available,,NaN
GP03FLMA_D00004_ingest.csv,GP03FLMA,004,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GP03FLMA/D00004/*status_1487801.dat,8,0,7,1,GP03FLMA-RIS01-00-SIOENG000,telemetered,Available,,NaN
