reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GP05MOAS-PG515-00-ENG000000,recovered_host,Engineering,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGCON-GLDRGP-00515,50.16765,-144.5446,,,,
GP05MOAS-PG515-00-ENG000000,telemetered,Engineering,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGCON-GLDRGP-00515,50.16765,-144.5446,,,,
GP05MOAS-PG515-01-CTDGVM000,recovered_host,Science,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-CTDGVM-09231,50.16765,-144.5446,,,,
GP05MOAS-PG515-01-CTDGVM000,telemetered,Science,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-CTDGVM-09231,50.16765,-144.5446,,,,
GP05MOAS-PG515-02-DOSTAM000,recovered_host,Science,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,#Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,Not deployed,,#TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,,50.16765,-144.5446,,,,not deployed
GP05MOAS-PG515-02-DOSTAM000,telemetered,Science,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,#Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,Not deployed,,#TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,,50.16765,-144.5446,,,,not deployed
GP05MOAS-PG515-03-FLORTM000,recovered_host,Science,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,Ingest.flort-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,Actual deployment port # was 02,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-FLORTM-03501,50.16765,-144.5446,,,,Actual deployment port # was 02
GP05MOAS-PG515-03-FLORTM000,telemetered,Science,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,#Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,Actual deployment port # was 02. Not configured properly for telemetry.,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-FLORTM-03501,50.16765,-144.5446,,,,Actual deployment port # was 02
GP05MOAS-PG515-04-FLORTO000,recovered_host,Science,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,#Ingest.flort-o-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,Actual deployment port # was 03. No parser,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-FLORTO-01239,50.16765,-144.5446,,,,Actual deployment port # was 03
GP05MOAS-PG515-04-FLORTO000,telemetered,Science,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,#Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,Actual deployment port # was 03. Not configured properly for telemetry. No parser,,TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,CGINS-FLORTO-01239,50.16765,-144.5446,,,,Actual deployment port # was 03
GP05MOAS-PG515-05-NUTNRM000,recovered_host,Science,GP05MOAS-PG515_R00002_ingest.csv,GP05MOAS,2,#Ingest.nutnr-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,1260,0,0,1260,R00002,Available,Not deployed,,#TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,,50.16765,-144.5446,,,,not deployed
GP05MOAS-PG515-05-NUTNRM000,telemetered,Science,GP05MOAS-PG515_D00002_ingest.csv,GP05MOAS,2,#Ingest.nutnr-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-PG515/D00002/merged-from-glider/gp_*.mrg,1258,0,0,1258,D00002,Available,Not deployed,,#TN-323,,,,,1,2015-06-02T09:55:00,2016-02-18T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00515,,50.16765,-144.5446,,,,not deployed
